,Fecha,Precipitacion,Evaporacion,Tmax,Tmin,Año,Mes
5054,1991-09-27,0.0,,34.0,22.0,1991,9
5055,1991-09-28,0.0,,33.0,19.0,1991,9
5056,1991-09-29,0.0,,32.0,21.0,1991,9
5057,1991-09-30,0.0,,33.0,20.0,1991,9
5058,1991-10-01,0.0,,34.0,20.0,1991,10
5059,1991-10-02,0.0,,34.0,19.0,1991,10
5060,1991-10-03,0.0,,31.0,19.0,1991,10
5061,1991-10-04,0.0,,31.0,22.0,1991,10
5062,1991-10-05,0.0,,31.0,22.0,1991,10
5063,1991-10-06,0.0,,36.0,20.0,1991,10
5064,1991-10-07,0.0,,34.0,20.0,1991,10
5065,1991-10-08,0.0,,34.0,21.0,1991,10
5066,1991-10-09,0.0,,34.0,20.0,1991,10
5067,1991-10-10,0.0,,34.0,19.0,1991,10
5068,1991-10-11,0.0,,32.0,20.0,1991,10
5069,1991-10-12,0.0,,33.0,21.0,1991,10
5070,1991-10-13,0.0,,31.0,19.0,1991,10
5071,1991-10-14,0.0,,34.0,20.0,1991,10
5072,1991-10-15,0.0,,31.0,18.0,1991,10
5073,1991-10-16,0.0,,31.0,18.0,1991,10
5074,1991-10-17,0.0,,30.0,20.0,1991,10
5075,1991-10-18,0.0,,37.0,19.0,1991,10
5076,1991-10-19,0.0,,37.0,18.0,1991,10
5077,1991-10-20,0.0,,30.0,16.0,1991,10
5078,1991-10-21,0.0,,38.0,18.0,1991,10
5079,1991-10-22,0.0,,36.0,20.0,1991,10
5080,1991-10-23,0.0,,26.0,19.0,1991,10
5081,1991-10-24,0.0,,26.0,14.0,1991,10
5082,1991-10-25,0.0,,25.0,13.0,1991,10
5083,1991-10-26,0.0,,26.0,12.0,1991,10
5084,1991-10-27,0.0,,25.0,12.0,1991,10
5085,1991-10-28,0.0,,25.0,10.0,1991,10
5086,1991-10-29,0.0,,25.0,10.0,1991,10
5087,1991-10-30,0.0,,25.0,10.0,1991,10
5088,1991-10-31,0.0,,25.0,10.0,1991,10
5089,1991-11-01,0.0,,24.0,10.0,1991,11
5090,1991-11-02,0.0,,23.0,6.0,1991,11
5091,1991-11-03,0.0,,27.0,8.0,1991,11
5092,1991-11-04,0.0,,28.0,9.0,1991,11
5093,1991-11-05,0.0,,27.0,13.0,1991,11
5094,1991-11-06,0.0,,27.0,12.0,1991,11
5095,1991-11-07,0.0,,24.0,10.0,1991,11
5096,1991-11-08,0.0,,26.0,9.0,1991,11
5097,1991-11-09,0.0,,25.0,11.0,1991,11
5098,1991-11-10,0.0,,25.0,13.0,1991,11
5099,1991-11-11,0.0,,25.0,12.0,1991,11
5100,1991-11-12,3.0,,25.0,12.0,1991,11
5101,1991-11-13,0.0,,24.0,16.0,1991,11
5102,1991-11-14,0.0,,25.0,16.0,1991,11
5103,1991-11-15,0.0,,20.0,14.0,1991,11
5104,1991-11-16,0.0,,21.0,6.0,1991,11
5105,1991-11-17,0.0,,23.0,7.0,1991,11
5106,1991-11-18,0.0,,23.0,5.0,1991,11
5107,1991-11-19,0.0,,24.0,12.0,1991,11
5108,1991-11-20,0.0,,23.0,11.0,1991,11
5109,1991-11-21,0.0,,24.0,7.0,1991,11
5110,1991-11-22,0.0,,25.0,7.0,1991,11
5111,1991-11-23,0.0,,24.0,11.0,1991,11
5112,1991-11-24,0.0,,22.0,13.0,1991,11
5113,1991-11-25,0.0,,24.0,5.0,1991,11
5114,1991-11-26,0.0,,26.0,5.0,1991,11
5115,1991-11-27,0.0,,20.0,7.0,1991,11
5116,1991-11-28,0.0,,21.0,8.0,1991,11
5117,1991-11-29,0.0,,18.0,5.0,1991,11
5118,1991-11-30,0.0,,18.0,6.0,1991,11
5119,1991-12-01,0.0,,16.0,1.0,1991,12
5120,1991-12-02,0.0,,17.0,0.0,1991,12
5121,1991-12-03,0.0,,19.0,3.0,1991,12
5122,1991-12-04,0.0,,21.0,8.0,1991,12
5123,1991-12-05,0.0,,14.0,8.0,1991,12
5124,1991-12-06,0.0,,18.0,4.0,1991,12
5125,1991-12-07,0.0,,19.0,3.0,1991,12
5126,1991-12-08,14.0,,20.0,8.0,1991,12
5127,1991-12-09,0.0,,20.0,13.0,1991,12
5128,1991-12-10,9.0,,20.0,15.0,1991,12
5129,1991-12-11,0.0,,19.0,13.0,1991,12
5130,1991-12-12,0.0,,20.0,8.0,1991,12
5131,1991-12-13,0.0,,22.0,9.0,1991,12
5132,1991-12-14,0.0,,25.0,9.0,1991,12
5133,1991-12-15,0.0,,24.0,9.0,1991,12
5134,1991-12-16,0.0,,21.0,10.0,1991,12
5135,1991-12-17,4.0,,22.0,11.0,1991,12
5136,1991-12-18,0.0,,21.0,11.0,1991,12
5137,1991-12-19,0.0,,21.0,10.0,1991,12
5138,1991-12-20,8.0,,11.0,9.0,1991,12
5139,1991-12-21,0.0,,14.0,7.0,1991,12
5140,1991-12-22,0.0,,23.0,5.0,1991,12
5141,1991-12-23,0.0,,21.0,7.0,1991,12
5142,1991-12-24,0.0,,22.0,5.0,1991,12
5143,1991-12-25,0.0,,23.0,4.0,1991,12
5144,1991-12-26,0.0,,20.0,7.0,1991,12
5145,1991-12-27,0.0,,20.0,7.0,1991,12
5146,1991-12-28,0.0,,22.0,5.0,1991,12
5147,1991-12-29,0.0,,22.0,5.0,1991,12
5148,1991-12-30,0.0,,21.0,7.0,1991,12
5149,1991-12-31,0.0,,20.0,6.0,1991,12
5150,1992-01-01,0.0,,20.0,5.0,1992,1
5151,1992-01-02,1.0,,21.0,9.0,1992,1
5152,1992-01-03,12.0,,20.0,9.0,1992,1
5153,1992-01-04,6.0,,24.0,10.0,1992,1
5154,1992-01-05,0.0,,22.0,11.0,1992,1
5155,1992-01-06,0.0,,22.0,10.0,1992,1
5156,1992-01-07,0.0,,23.0,5.0,1992,1
5157,1992-01-08,0.0,,22.0,5.0,1992,1
5158,1992-01-09,2.0,,21.0,7.0,1992,1
5159,1992-01-10,0.0,,20.0,10.0,1992,1
5160,1992-01-11,0.0,,18.0,11.0,1992,1
5161,1992-01-12,0.0,,27.0,8.0,1992,1
5162,1992-01-13,0.0,,17.0,10.0,1992,1
5163,1992-01-14,0.0,,15.0,9.0,1992,1
5164,1992-01-15,0.0,,17.0,4.0,1992,1
5165,1992-01-16,0.0,,16.0,8.0,1992,1
5166,1992-01-17,0.0,,17.0,5.0,1992,1
5167,1992-01-18,0.0,,18.0,4.0,1992,1
5168,1992-01-19,0.0,,20.0,4.0,1992,1
5169,1992-01-20,0.0,,20.0,5.0,1992,1
5170,1992-01-21,0.0,,19.0,5.0,1992,1
5171,1992-01-22,0.0,,20.0,5.0,1992,1
5172,1992-01-23,0.0,,24.0,6.0,1992,1
5173,1992-01-24,0.0,,21.0,6.0,1992,1
5174,1992-01-25,0.0,,23.0,6.0,1992,1
5175,1992-01-26,0.0,,20.0,6.0,1992,1
5176,1992-01-27,0.0,,21.0,8.0,1992,1
5177,1992-01-28,0.0,,22.0,10.0,1992,1
5178,1992-01-29,0.0,,22.0,7.0,1992,1
5179,1992-01-30,0.0,,22.0,7.0,1992,1
5180,1992-01-31,0.0,,23.0,8.0,1992,1
5181,1992-04-01,2.0,,19.0,14.0,1992,4
5182,1992-04-02,0.0,,20.0,10.0,1992,4
5183,1992-04-03,0.0,,22.0,9.0,1992,4
5184,1992-04-04,0.0,,22.0,10.0,1992,4
5185,1992-04-05,0.0,,23.0,10.0,1992,4
5186,1992-04-06,0.0,,25.0,11.0,1992,4
5187,1992-04-07,0.0,,25.0,10.0,1992,4
5188,1992-04-08,0.0,,27.0,11.0,1992,4
5189,1992-04-09,0.0,,24.0,9.0,1992,4
5190,1992-04-10,0.0,,27.0,11.0,1992,4
5191,1992-04-11,0.0,,27.0,11.0,1992,4
5192,1992-04-12,0.0,,26.0,10.0,1992,4
5193,1992-04-13,0.0,,26.0,11.0,1992,4
5194,1992-04-14,0.0,,24.0,12.0,1992,4
5195,1992-04-15,0.0,,24.0,12.0,1992,4
5196,1992-04-16,0.0,,24.0,11.0,1992,4
5197,1992-04-17,0.0,,27.0,12.0,1992,4
5198,1992-04-18,0.0,,26.0,12.0,1992,4
5199,1992-04-19,0.0,,28.0,12.0,1992,4
5200,1992-04-20,0.0,,28.0,14.0,1992,4
5201,1992-04-21,0.0,,26.0,10.0,1992,4
5202,1992-04-22,0.0,,26.0,10.0,1992,4
5203,1992-04-23,0.0,,28.0,10.0,1992,4
5204,1992-04-24,0.0,,28.0,12.0,1992,4
5205,1992-04-25,0.0,,30.0,12.0,1992,4
5206,1992-04-26,0.0,,30.0,14.0,1992,4
5207,1992-04-27,0.0,,36.0,15.0,1992,4
5208,1992-04-28,0.0,,32.0,16.0,1992,4
5209,1992-04-29,0.0,,29.0,15.0,1992,4
5210,1992-04-30,0.0,,32.0,17.0,1992,4
5211,1992-05-01,0.0,,30.0,14.0,1992,5
5212,1992-05-02,0.0,,31.0,15.0,1992,5
5213,1992-05-03,0.0,,32.0,13.0,1992,5
5214,1992-05-04,0.0,,29.0,18.0,1992,5
5215,1992-05-05,0.0,,30.0,15.0,1992,5
5216,1992-05-06,0.0,,27.0,13.0,1992,5
5217,1992-05-07,0.0,,28.0,11.0,1992,5
5218,1992-05-08,0.0,,28.0,13.0,1992,5
5219,1992-05-09,0.0,,25.0,14.0,1992,5
5220,1992-05-10,0.0,,25.0,17.0,1992,5
5221,1992-05-11,0.0,,26.0,16.0,1992,5
5222,1992-05-12,0.0,,28.0,15.0,1992,5
5223,1992-05-13,0.0,,31.0,15.0,1992,5
5224,1992-05-14,0.0,,30.0,15.0,1992,5
5225,1992-05-15,0.0,,28.0,15.0,1992,5
5226,1992-05-16,0.0,,29.0,14.0,1992,5
5227,1992-05-17,0.0,,28.0,16.0,1992,5
5228,1992-05-18,0.0,,28.0,17.0,1992,5
5229,1992-05-19,0.0,,29.0,17.0,1992,5
5230,1992-05-20,0.0,,28.0,17.0,1992,5
5231,1992-05-21,0.0,,27.0,18.0,1992,5
5232,1992-05-22,0.0,,26.0,12.0,1992,5
5233,1992-05-23,0.0,,26.0,12.0,1992,5
5234,1992-05-24,0.0,,28.0,13.0,1992,5
5235,1992-05-25,0.0,,28.0,13.0,1992,5
5236,1992-05-26,0.0,,28.0,14.0,1992,5
5237,1992-05-27,0.0,,28.0,15.0,1992,5
5238,1992-05-28,0.0,,27.0,15.0,1992,5
5239,1992-05-29,0.0,,28.0,16.0,1992,5
5240,1992-05-30,0.0,,28.0,10.0,1992,5
5241,1992-05-31,0.0,,29.0,16.0,1992,5
5242,1992-06-01,0.0,,28.0,19.0,1992,6
5243,1992-06-02,0.0,,29.0,16.0,1992,6
5244,1992-06-03,0.0,,30.0,16.0,1992,6
5245,1992-06-04,0.0,,31.0,17.0,1992,6
5246,1992-06-05,0.0,,32.0,16.0,1992,6
5247,1992-06-06,0.0,,32.0,16.0,1992,6
5248,1992-06-07,0.0,,27.0,20.0,1992,6
5249,1992-06-08,0.0,,28.0,15.0,1992,6
5250,1992-06-09,0.0,,30.0,14.0,1992,6
5251,1992-06-10,0.0,,30.0,17.0,1992,6
5252,1992-06-11,0.0,,30.0,15.0,1992,6
5253,1992-06-12,0.0,,30.0,15.0,1992,6
5254,1992-06-13,0.0,,31.0,14.0,1992,6
5255,1992-06-14,0.0,,30.0,15.0,1992,6
5256,1992-06-15,0.0,,31.0,16.0,1992,6
5257,1992-06-16,0.0,,32.0,14.0,1992,6
5258,1992-06-17,0.0,,31.0,15.0,1992,6
5259,1992-06-18,0.0,,31.0,15.0,1992,6
5260,1992-06-19,0.0,,30.0,15.0,1992,6
5261,1992-06-20,0.0,,30.0,18.0,1992,6
5262,1992-06-21,0.0,,32.0,20.0,1992,6
5263,1992-06-22,0.0,,33.0,24.0,1992,6
5264,1992-06-23,0.0,,35.0,22.0,1992,6
5265,1992-06-24,0.0,,35.0,22.0,1992,6
5266,1992-06-25,0.0,,39.0,22.0,1992,6
5267,1992-06-26,0.0,,37.0,23.0,1992,6
5268,1992-06-27,0.0,,32.0,20.0,1992,6
5269,1992-06-28,0.0,,31.0,21.0,1992,6
5270,1992-06-29,0.0,,34.0,20.0,1992,6
5271,1992-06-30,0.0,,34.0,20.0,1992,6
5272,1992-07-01,0.0,,33.0,21.0,1992,7
5273,1992-07-02,0.0,,31.0,21.0,1992,7
5274,1992-07-03,0.0,,34.0,19.0,1992,7
5275,1992-07-04,0.0,,36.0,20.0,1992,7
5276,1992-07-05,0.0,,34.0,26.0,1992,7
5277,1992-07-06,0.0,,33.0,28.0,1992,7
5278,1992-07-07,2.0,,31.0,27.0,1992,7
5279,1992-07-08,20.0,,34.0,23.0,1992,7
5280,1992-07-09,0.0,,32.0,23.0,1992,7
5281,1992-07-10,0.0,,34.0,24.0,1992,7
5282,1992-07-11,0.0,,31.0,24.0,1992,7
5283,1992-07-12,0.0,,32.0,24.0,1992,7
5284,1992-07-13,0.0,,32.0,21.0,1992,7
5285,1992-07-14,0.0,,36.0,22.0,1992,7
5286,1992-07-15,0.0,,34.0,22.0,1992,7
5287,1992-07-16,0.0,,32.0,22.0,1992,7
5288,1992-07-17,0.0,,33.0,24.0,1992,7
5289,1992-07-18,0.0,,34.0,26.0,1992,7
5290,1992-07-19,0.0,,32.0,25.0,1992,7
5291,1992-07-20,0.0,,32.0,25.0,1992,7
5292,1992-07-21,0.0,,33.0,25.0,1992,7
5293,1992-07-22,0.0,,,26.0,1992,7
5294,1992-07-23,12.0,,33.0,,1992,7
5295,1992-07-24,0.0,,,25.0,1992,7
5296,1992-07-25,0.0,,33.0,,1992,7
5297,1992-07-26,0.0,,35.0,21.0,1992,7
5298,1992-07-27,0.0,,35.0,26.0,1992,7
5299,1992-07-28,0.0,,35.0,26.0,1992,7
5300,1992-07-29,0.0,,34.0,25.0,1992,7
5301,1992-07-30,0.0,,32.0,23.0,1992,7
5302,1992-07-31,0.0,,33.0,24.0,1992,7
5303,1992-08-01,0.0,,31.0,25.0,1992,8
5304,1992-08-02,0.0,,32.0,23.0,1992,8
5305,1992-08-03,0.0,,34.0,22.0,1992,8
5306,1992-08-04,0.0,,32.0,24.0,1992,8
5307,1992-08-05,0.0,,34.0,23.0,1992,8
5308,1992-08-06,0.0,,32.0,22.0,1992,8
5309,1992-08-07,0.0,,36.0,23.0,1992,8
5310,1992-08-08,0.0,,32.0,25.0,1992,8
5311,1992-08-09,0.0,,35.0,26.0,1992,8
5312,1992-08-10,0.0,,35.0,26.0,1992,8
5313,1992-08-11,23.0,,34.0,27.0,1992,8
5314,1992-08-12,18.0,,32.0,21.0,1992,8
5315,1992-08-13,0.0,,32.0,22.0,1992,8
5316,1992-08-14,0.0,,32.0,22.0,1992,8
5317,1992-08-15,0.0,,33.0,22.0,1992,8
5318,1992-08-16,0.0,,35.0,25.0,1992,8
5319,1992-08-17,0.0,,34.0,27.0,1992,8
5320,1992-08-18,30.0,,34.0,27.0,1992,8
5321,1992-08-19,0.0,,33.0,21.0,1992,8
5322,1992-08-20,18.0,,34.0,24.0,1992,8
5323,1992-08-21,0.0,,31.0,19.0,1992,8
5324,1992-08-22,44.0,,32.0,18.0,1992,8
5325,1992-08-23,6.0,,36.0,18.0,1992,8
5326,1992-08-24,0.0,,29.0,22.0,1992,8
5327,1992-08-25,0.0,,32.0,18.0,1992,8
5328,1992-08-26,0.0,,33.0,19.0,1992,8
5329,1992-08-27,0.0,,31.0,21.0,1992,8
5330,1992-08-28,1.0,,33.0,22.0,1992,8
5331,1992-08-29,0.0,,33.0,22.0,1992,8
5332,1992-08-30,0.0,,31.0,22.0,1992,8
5333,1992-08-31,0.0,,32.0,23.0,1992,8
5334,1992-09-01,0.0,,31.0,23.0,1992,9
5335,1992-09-02,0.0,,33.0,20.0,1992,9
5336,1992-09-03,0.0,,33.0,20.0,1992,9
5337,1992-09-04,0.0,,33.0,20.0,1992,9
5338,1992-09-05,0.0,,32.0,20.0,1992,9
5339,1992-09-06,0.0,,33.0,20.0,1992,9
5340,1992-09-07,0.0,,26.0,20.0,1992,9
5341,1992-09-08,0.0,,34.0,18.0,1992,9
5342,1992-09-09,0.0,,34.0,19.0,1992,9
5343,1992-09-10,0.0,,32.0,23.0,1992,9
5344,1992-09-11,0.0,,33.0,22.0,1992,9
5345,1992-09-12,0.0,,32.0,23.0,1992,9
5346,1992-09-13,0.0,,32.0,23.0,1992,9
5347,1992-09-14,0.0,,32.0,22.0,1992,9
5348,1992-09-15,0.0,,32.0,24.0,1992,9
5349,1992-09-16,0.0,,32.0,25.0,1992,9
5350,1992-09-17,0.0,,33.0,25.0,1992,9
5351,1992-09-18,0.0,,31.0,24.0,1992,9
5352,1992-09-19,0.0,,31.0,24.0,1992,9
5353,1992-09-20,0.0,,33.0,22.0,1992,9
5354,1992-09-21,0.0,,32.0,24.0,1992,9
5355,1992-09-22,0.0,,33.0,24.0,1992,9
5356,1992-09-23,0.0,,38.0,23.0,1992,9
5357,1992-09-24,0.0,,33.0,20.0,1992,9
5358,1992-09-25,0.0,,32.0,22.0,1992,9
5359,1992-09-26,0.0,,34.0,21.0,1992,9
5360,1992-09-27,0.0,,36.0,21.0,1992,9
5361,1992-09-28,0.0,,34.0,21.0,1992,9
5362,1992-09-29,0.0,,35.0,21.0,1992,9
5363,1992-09-30,0.0,,36.0,21.0,1992,9
5364,1992-10-01,0.0,,33.0,17.0,1992,10
5365,1992-10-02,0.0,,32.0,17.0,1992,10
5366,1992-10-03,0.0,,33.0,17.0,1992,10
5367,1992-10-04,0.0,,32.0,16.0,1992,10
5368,1992-10-05,0.0,,32.0,15.0,1992,10
5369,1992-10-06,0.0,,32.0,17.0,1992,10
5370,1992-10-07,0.0,,32.0,13.0,1992,10
5371,1992-10-08,0.0,,34.0,17.0,1992,10
5372,1992-10-09,0.0,,30.0,11.0,1992,10
5373,1992-10-10,0.0,,30.0,12.0,1992,10
5374,1992-10-11,0.0,,30.0,11.0,1992,10
5375,1992-10-12,0.0,,29.0,12.0,1992,10
5376,1992-10-13,0.0,,30.0,14.0,1992,10
5377,1992-10-14,0.0,,32.0,15.0,1992,10
5378,1992-10-15,0.0,,30.0,16.0,1992,10
5379,1992-10-16,0.0,,29.0,14.0,1992,10
5380,1992-10-17,0.0,,29.0,13.0,1992,10
5381,1992-10-18,0.0,,28.0,13.0,1992,10
5382,1992-10-19,0.0,,28.0,13.0,1992,10
5383,1992-10-20,0.0,,28.0,14.0,1992,10
5384,1992-10-21,0.0,,27.0,14.0,1992,10
5385,1992-10-22,0.0,,26.0,17.0,1992,10
5386,1992-10-23,0.0,,28.0,14.0,1992,10
5387,1992-10-24,0.0,,28.0,14.0,1992,10
5388,1992-10-25,0.0,,27.0,14.0,1992,10
5389,1992-10-26,0.0,,26.0,12.0,1992,10
5390,1992-10-27,0.0,,27.0,14.0,1992,10
5391,1992-10-28,0.0,,27.0,15.0,1992,10
5392,1992-10-29,0.0,,26.0,17.0,1992,10
5393,1992-10-30,0.0,,26.0,12.0,1992,10
5394,1992-10-31,0.0,,27.0,13.0,1992,10
5395,1992-11-01,0.0,,28.0,14.0,1992,11
5396,1992-11-02,0.0,,28.0,13.0,1992,11
5397,1992-11-03,0.0,,29.0,11.0,1992,11
5398,1992-11-04,0.0,,24.0,10.0,1992,11
5399,1992-11-05,0.0,,23.0,7.0,1992,11
5400,1992-11-06,0.0,,21.0,5.0,1992,11
5401,1992-11-07,0.0,,24.0,5.0,1992,11
5402,1992-11-08,0.0,,24.0,5.0,1992,11
5403,1992-11-09,0.0,,22.0,9.0,1992,11
5404,1992-11-10,0.0,,23.0,8.0,1992,11
5405,1992-11-11,0.0,,20.0,11.0,1992,11
5406,1992-11-12,0.0,,23.0,4.0,1992,11
5407,1992-11-13,0.0,,25.0,3.0,1992,11
5408,1992-11-14,0.0,,25.0,6.0,1992,11
5409,1992-11-15,0.0,,23.0,8.0,1992,11
5410,1992-11-16,0.0,,21.0,9.0,1992,11
5411,1992-11-17,0.0,,20.0,7.0,1992,11
5412,1992-11-18,0.0,,22.0,5.0,1992,11
5413,1992-11-19,0.0,,24.0,7.0,1992,11
5414,1992-11-20,0.0,,22.0,6.0,1992,11
5415,1992-11-21,0.0,,21.0,7.0,1992,11
5416,1992-11-22,0.0,,20.0,3.0,1992,11
5417,1992-11-23,0.0,,20.0,4.0,1992,11
5418,1992-11-24,0.0,,20.0,5.0,1992,11
5419,1992-11-25,0.0,,20.0,4.0,1992,11
5420,1992-11-26,0.0,,21.0,6.0,1992,11
5421,1992-11-27,0.0,,21.0,7.0,1992,11
5422,1992-11-28,0.0,,18.0,3.0,1992,11
5423,1992-11-29,0.0,,22.0,4.0,1992,11
5424,1992-11-30,0.0,,22.0,5.0,1992,11
5425,1992-12-01,0.0,,22.0,5.0,1992,12
5426,1992-12-02,0.0,,18.0,5.0,1992,12
5427,1992-12-03,60.0,,21.0,10.0,1992,12
5428,1992-12-04,10.0,,19.0,12.0,1992,12
5429,1992-12-05,0.0,,20.0,11.0,1992,12
5430,1992-12-06,0.0,,19.0,7.0,1992,12
5431,1992-12-07,1.0,,19.0,5.0,1992,12
5432,1992-12-08,0.0,,18.0,11.0,1992,12
5433,1992-12-09,0.0,,20.0,6.0,1992,12
5434,1992-12-10,0.0,,20.0,11.0,1992,12
5435,1992-12-11,0.0,,19.0,4.0,1992,12
5436,1992-12-12,0.0,,18.0,6.0,1992,12
5437,1992-12-13,0.0,,16.0,6.0,1992,12
5438,1992-12-14,0.0,,17.0,2.0,1992,12
5439,1992-12-15,0.0,,16.0,1.0,1992,12
5440,1992-12-16,0.0,,17.0,4.0,1992,12
5441,1992-12-17,0.0,,17.0,2.0,1992,12
5442,1992-12-18,0.0,,17.0,1.0,1992,12
5443,1992-12-19,0.0,,17.0,5.0,1992,12
5444,1992-12-20,0.0,,16.0,6.0,1992,12
5445,1992-12-21,0.0,,19.0,4.0,1992,12
5446,1992-12-22,0.0,,17.0,5.0,1992,12
5447,1992-12-23,0.0,,19.0,5.0,1992,12
5448,1992-12-24,0.0,,20.0,5.0,1992,12
5449,1992-12-25,0.0,,19.0,8.0,1992,12
5450,1992-12-26,0.0,,20.0,7.0,1992,12
5451,1992-12-27,8.0,,17.0,9.0,1992,12
5452,1992-12-28,0.0,,20.0,12.0,1992,12
5453,1992-12-29,3.0,,19.0,12.0,1992,12
5454,1992-12-30,0.0,,18.0,12.0,1992,12
5455,1992-12-31,0.0,,19.0,13.0,1992,12
5456,1993-01-01,0.0,,19.0,6.0,1993,1
5457,1993-01-02,0.0,,17.0,7.0,1993,1
5458,1993-01-03,0.0,,16.0,8.0,1993,1
5459,1993-01-04,0.0,,16.0,3.0,1993,1
5460,1993-01-05,14.0,,15.0,9.0,1993,1
5461,1993-01-06,0.0,,18.0,10.0,1993,1
5462,1993-01-07,0.0,,18.0,12.0,1993,1
5463,1993-01-08,0.0,,19.0,15.0,1993,1
5464,1993-01-09,0.0,,18.0,7.0,1993,1
5465,1993-01-10,3.0,,18.0,8.0,1993,1
5466,1993-01-11,0.0,,18.0,10.0,1993,1
5467,1993-01-12,0.0,,18.0,9.0,1993,1
5468,1993-01-13,0.0,,20.0,9.0,1993,1
5469,1993-01-14,0.0,,20.0,11.0,1993,1
5470,1993-01-15,0.0,,20.0,9.0,1993,1
5471,1993-01-16,0.0,,19.0,9.0,1993,1
5472,1993-01-17,0.0,,18.0,12.0,1993,1
5473,1993-01-18,2.0,,17.0,14.0,1993,1
5474,1993-01-19,0.0,,18.0,8.0,1993,1
5475,1993-01-20,0.0,,20.0,7.0,1993,1
5476,1993-01-21,0.0,,20.0,9.0,1993,1
5477,1993-01-22,0.0,,21.0,9.0,1993,1
5478,1993-01-23,0.0,,21.0,6.0,1993,1
5479,1993-01-24,0.0,,20.0,7.0,1993,1
5480,1993-01-25,0.0,,22.0,8.0,1993,1
5481,1993-01-26,0.0,,17.0,9.0,1993,1
5482,1993-01-27,0.0,,19.0,9.0,1993,1
5483,1993-01-28,0.0,,20.0,9.0,1993,1
5484,1993-01-29,0.0,,19.0,8.0,1993,1
5485,1993-01-30,0.0,,21.0,7.0,1993,1
5486,1993-01-31,0.0,,21.0,7.0,1993,1
5487,1993-02-01,0.0,,21.0,7.0,1993,2
5488,1993-02-02,0.0,,20.0,8.0,1993,2
5489,1993-02-03,0.0,,21.0,5.0,1993,2
5490,1993-02-04,0.0,,21.0,4.0,1993,2
5491,1993-02-05,0.0,,22.0,5.0,1993,2
5492,1993-02-06,0.0,,18.0,6.0,1993,2
5493,1993-02-07,0.0,,23.0,10.0,1993,2
5494,1993-02-08,6.0,,19.0,10.0,1993,2
5495,1993-02-09,0.0,,19.0,8.0,1993,2
5496,1993-02-10,0.0,,19.0,9.0,1993,2
5497,1993-02-11,,,,4.0,1993,2
5498,1993-02-21,0.0,,24.0,,1993,2
5499,1993-02-22,0.0,,20.0,5.0,1993,2
5500,1993-02-23,0.0,,17.0,9.0,1993,2
5501,1993-02-24,0.0,,16.0,10.0,1993,2
5502,1993-02-25,0.0,,18.0,8.0,1993,2
5503,1993-02-26,0.0,,17.0,4.0,1993,2
5504,1993-02-27,2.0,,17.0,7.0,1993,2
5505,1993-02-28,0.0,,16.0,9.0,1993,2
5506,1993-03-01,0.0,,16.0,4.0,1993,3
5507,1993-03-02,0.0,,20.0,3.0,1993,3
5508,1993-03-03,0.0,,19.0,4.0,1993,3
5509,1993-03-04,0.0,,23.0,5.0,1993,3
5510,1993-03-05,0.0,,27.0,7.0,1993,3
5511,1993-03-06,0.0,,24.0,8.0,1993,3
5512,1993-03-07,0.0,,25.0,7.0,1993,3
5513,1993-03-08,0.0,,24.0,8.0,1993,3
5514,1993-03-09,0.0,,28.0,8.0,1993,3
5515,1993-03-10,0.0,,27.0,10.0,1993,3
5516,1993-03-11,0.0,,25.0,8.0,1993,3
5517,1993-03-12,0.0,,31.0,13.0,1993,3
5518,1993-03-13,0.0,,25.0,12.0,1993,3
5519,1993-03-14,0.0,,23.0,11.0,1993,3
5520,1993-03-15,0.0,,21.0,7.0,1993,3
5521,1993-03-16,0.0,,27.0,7.0,1993,3
5522,1993-03-17,0.0,,28.0,9.0,1993,3
5523,1993-03-18,0.0,,24.0,15.0,1993,3
5524,1993-03-19,0.0,,27.0,8.0,1993,3
5525,1993-03-20,0.0,,24.0,10.0,1993,3
5526,1993-03-21,0.0,,24.0,11.0,1993,3
5527,1993-03-22,0.0,,22.0,7.0,1993,3
5528,1993-03-23,0.0,,22.0,11.0,1993,3
5529,1993-03-24,0.0,,22.0,11.0,1993,3
5530,1993-03-25,0.0,,23.0,12.0,1993,3
5531,1993-03-26,1.0,,21.0,15.0,1993,3
5532,1993-03-27,0.0,,19.0,7.0,1993,3
5533,1993-03-28,0.0,,20.0,6.0,1993,3
5534,1993-03-29,0.0,,20.0,10.0,1993,3
5535,1993-03-30,0.0,,24.0,7.0,1993,3
5536,1993-03-31,0.0,,24.0,8.0,1993,3
5537,1993-04-01,0.0,,27.0,7.0,1993,4
5538,1993-04-02,0.0,,24.0,7.0,1993,4
5539,1993-04-03,0.0,,25.0,8.0,1993,4
5540,1993-04-04,0.0,,25.0,9.0,1993,4
5541,1993-04-05,0.0,,29.0,10.0,1993,4
5542,1993-04-06,0.0,,27.0,10.0,1993,4
5543,1993-04-07,0.0,,27.0,10.0,1993,4
5544,1993-04-08,0.0,,31.0,9.0,1993,4
5545,1993-04-09,0.0,,29.0,11.0,1993,4
5546,1993-04-10,0.0,,28.0,6.0,1993,4
5547,1993-04-11,0.0,,24.0,7.0,1993,4
5548,1993-04-12,0.0,,23.0,11.0,1993,4
5549,1993-04-13,1.0,,25.0,12.0,1993,4
5550,1993-04-14,0.0,,23.0,8.0,1993,4
5551,1993-04-15,0.0,,24.0,8.0,1993,4
5552,1993-04-16,0.0,,24.0,7.0,1993,4
